location,store_name,item_id,margin,timestamp
Glasglow,Aldi,33,6.82,2016-03-29 15:48:32
Birmingham,Coop,45,8.92,2016-03-14 14:54:58
Birmingham,Morissons,51,3.86,2017-02-22 13:28:50
London,Tesco,29,1.14,2016-05-22 08:29:56
Edinburgh,Tesco,1,1.30,2016-05-11 10:43:50
Newcastle,Sainsbury,2,2.38,2016-07-22 15:36:25
Edinburgh,Sainsbury,41,6.96,2017-03-06 00:50:50
Edinburgh,Aldi,43,4.40,2016-10-12 12:25:32
Newcastle,Aldi,10,3.50,2016-12-29 10:31:20
London,Lidil,29,1.14,2016-12-23 20:07:15
Edinburgh,Sainsbury,30,4.50,2017-01-24 23:08:28
London,Morissons,26,8.90,2017-01-15 19:04:19
Birmingham,Lidil,52,8.17,2016-04-28 21:36:04
Birmingham,Aldi,39,5.92,2016-09-03 21:04:32
Edinburgh,Lidil,54,9.60,2016-04-15 16:17:17
London,Coop,6,4.36,2016-12-23 10:05:22
Glasglow,Coop,50,3.06,2016-08-20 13:20:26
Glasglow,Morissons,39,5.92,2017-01-27 06:10:33
Edinburgh,Morissons,52,8.17,2016-07-14 16:30:18
Manchester,Spar,51,3.86,2016-09-30 02:37:57
Glasglow,Sainsbury,38,8.22,2017-03-11 03:48:42
Glasglow,Tesco,1,1.30,2016-09-28 15:00:25
Edinburgh,Morissons,52,8.17,2016-10-07 10:10:20
Birmingham,Aldi,48,1.26,2016-10-02 01:46:58
Manchester,Morissons,19,3.93,2016-08-02 03:56:45
Newcastle,Coop,8,8.32,2017-02-25 22:47:29
Newcastle,Tesco,21,5.78,2017-03-13 18:35:49
Edinburgh,Sainsbury,31,6.10,2016-12-26 10:37:11
Newcastle,Sainsbury,52,8.17,2017-02-24 11:09:46
Newcastle,Aldi,25,9.94,2016-06-27 06:27:16
London,Sainsbury,3,5.55,2016-05-22 22:38:35
Manchester,Sainsbury,48,1.26,2016-09-07 15:51:00
Birmingham,Coop,23,7.37,2016-06-07 23:28:49
London,Coop,47,7.05,2016-05-06 07:40:41
Glasglow,Sainsbury,51,3.86,2017-02-28 22:08:01
Edinburgh,Sainsbury,43,4.40,2016-12-29 00:52:51
Newcastle,Lidil,42,9.19,2016-07-29 05:31:44
Newcastle,Tesco,14,0.36,2016-03-13 23:00:30
Glasglow,Aldi,3,5.55,2016-08-08 16:18:00
London,Coop,38,8.22,2016-08-29 10:38:06
Glasglow,Aldi,54,9.60,2016-08-11 15:27:31
London,Lidil,13,8.53,2016-10-27 10:53:48
Manchester,Spar,7,1.31,2016-07-20 12:44:00
Manchester,Spar,7,1.31,2016-05-29 16:31:33
Newcastle,Coop,10,3.50,2016-09-08 06:35:35
Newcastle,Spar,37,8.00,2016-04-17 07:36:43
Glasglow,Coop,13,8.53,2016-09-28 01:40:34
London,Morissons,5,7.93,2017-02-04 18:29:55
Manchester,Tesco,17,6.34,2016-09-30 14:55:03
Edinburgh,Coop,59,0.54,2017-02-27 13:18:32
Newcastle,Spar,21,5.78,2016-06-13 00:31:44
Manchester,Morissons,19,3.93,2016-10-10 00:19:48
Glasglow,Morissons,9,2.35,2016-07-29 08:54:18
Glasglow,Morissons,32,5.49,2016-03-12 11:13:57
London,Sainsbury,11,5.41,2016-05-03 00:22:30
Manchester,Sainsbury,52,8.17,2016-08-07 08:42:26
Birmingham,Tesco,24,3.44,2016-06-06 00:33:58
Glasglow,Sainsbury,5,7.93,2016-11-29 12:36:33
London,Morissons,39,5.92,2016-08-30 18:38:39
Edinburgh,Coop,29,1.14,2016-03-21 07:23:10
London,Spar,58,9.94,2016-05-25 18:26:09
Birmingham,Coop,18,3.99,2016-03-31 08:17:53
Birmingham,Spar,51,3.86,2016-07-08 09:21:26
Edinburgh,Spar,3,5.55,2016-06-19 00:06:35
Glasglow,Coop,33,6.82,2016-07-09 03:07:43
London,Lidil,51,3.86,2016-06-14 05:50:39
London,Lidil,55,4.70,2016-10-11 15:41:36
Edinburgh,Morissons,21,5.78,2016-11-08 21:57:15
Edinburgh,Lidil,54,9.60,2017-02-17 00:50:45
Birmingham,Lidil,46,0.99,2016-05-31 02:28:43
Edinburgh,Tesco,5,7.93,2017-01-23 09:02:59
Edinburgh,Aldi,18,3.99,2016-04-01 04:41:26
Manchester,Lidil,54,9.60,2016-04-09 01:37:08
Birmingham,Sainsbury,17,6.34,2016-05-21 19:46:45
Manchester,Morissons,19,3.93,2016-04-23 12:20:44
Manchester,Spar,12,5.99,2017-02-25 00:25:38
London,Spar,43,4.40,2017-02-25 19:49:47
London,Tesco,13,8.53,2016-10-17 22:29:40
Glasglow,Sainsbury,2,2.38,2016-10-24 12:59:27
Manchester,Lidil,52,8.17,2016-03-29 00:18:16
Newcastle,Aldi,21,5.78,2016-10-18 23:43:58
Glasglow,Spar,32,5.49,2016-05-11 02:52:57
Edinburgh,Tesco,37,8.00,2017-02-21 15:11:51
Manchester,Aldi,48,1.26,2017-02-13 03:23:00
Manchester,Aldi,12,5.99,2016-12-09 12:21:55
London,Spar,19,3.93,2016-04-11 10:20:11
Newcastle,Morissons,34,9.47,2017-03-01 08:04:40
Glasglow,Lidil,8,8.32,2016-12-14 19:57:20
Glasglow,Tesco,51,3.86,2016-10-14 02:51:00
Edinburgh,Spar,8,8.32,2016-09-15 14:24:44
Glasglow,Tesco,6,4.36,2016-04-27 12:17:32
Edinburgh,Lidil,1,1.30,2016-05-02 23:57:08
London,Spar,10,3.50,2016-10-30 20:38:55
Newcastle,Morissons,18,3.99,2016-04-06 00:00:59
Birmingham,Lidil,4,1.98,2016-11-29 06:36:26
Manchester,Sainsbury,3,5.55,2016-06-21 01:20:59
Glasglow,Lidil,18,3.99,2016-09-07 21:36:45
Glasglow,Tesco,25,9.94,2016-05-06 15:39:25
London,Morissons,17,6.34,2016-12-25 08:41:29
London,Tesco,26,8.90,2016-07-30 20:25:16
Newcastle,Tesco,13,8.53,2017-02-25 11:17:20
Edinburgh,Sainsbury,35,2.13,2016-11-22 11:54:09
Glasglow,Lidil,45,8.92,2016-11-04 16:19:58
Edinburgh,Tesco,44,4.94,2017-01-04 01:44:30
London,Tesco,2,2.38,2016-04-08 14:21:30
Glasglow,Lidil,29,1.14,2016-05-23 07:04:27
Birmingham,Spar,25,9.94,2016-09-17 03:15:26
Edinburgh,Coop,37,8.00,2016-09-23 05:26:05
Birmingham,Spar,34,9.47,2016-06-06 23:20:38
Glasglow,Sainsbury,52,8.17,2016-10-24 11:19:41
Birmingham,Lidil,16,6.00,2016-04-22 00:43:45
Glasglow,Spar,41,6.96,2016-10-04 11:46:01
Edinburgh,Tesco,19,3.93,2017-01-25 10:00:23
Glasglow,Tesco,33,6.82,2016-10-27 11:38:01
London,Coop,1,1.30,2016-08-30 14:23:31
Newcastle,Morissons,5,7.93,2016-12-26 23:50:51
Manchester,Tesco,15,7.25,2016-11-03 14:06:15
Manchester,Lidil,25,9.94,2016-09-04 03:10:29
Edinburgh,Lidil,2,2.38,2016-07-22 05:30:52
Newcastle,Coop,11,5.41,2016-12-30 18:52:34
Manchester,Spar,13,8.53,2016-08-30 14:22:57
Edinburgh,Morissons,31,6.10,2017-02-26 13:23:05
London,Lidil,7,1.31,2016-12-12 15:18:15
Birmingham,Sainsbury,30,4.50,2016-09-24 15:37:22
London,Tesco,43,4.40,2016-04-14 00:36:23
Manchester,Morissons,17,6.34,2016-10-11 13:58:19
Manchester,Spar,44,4.94,2016-11-30 02:07:00
Newcastle,Morissons,45,8.92,2016-07-18 06:39:55
London,Spar,8,8.32,2016-08-12 20:33:40
Glasglow,Tesco,9,2.35,2016-08-24 07:12:08
Newcastle,Tesco,5,7.93,2016-03-16 21:49:36
Manchester,Sainsbury,6,4.36,2016-12-23 23:25:20
Glasglow,Spar,54,9.60,2016-12-17 01:28:25
Glasglow,Coop,31,6.10,2016-10-16 13:02:27
Glasglow,Lidil,28,3.99,2016-12-07 16:19:49
Newcastle,Sainsbury,51,3.86,2017-01-27 12:59:23
Manchester,Spar,27,4.42,2016-03-02 10:02:45
Newcastle,Spar,23,7.37,2016-11-11 03:33:41
Manchester,Morissons,29,1.14,2017-02-07 01:38:37
Newcastle,Coop,27,4.42,2016-08-06 04:48:31
Edinburgh,Sainsbury,38,8.22,2017-01-02 04:15:31
London,Lidil,18,3.99,2016-07-08 22:10:06
Glasglow,Morissons,7,1.31,2016-07-15 11:34:33
Manchester,Aldi,18,3.99,2017-02-07 09:00:16
Glasglow,Morissons,8,8.32,2016-06-25 07:57:56
London,Lidil,38,8.22,2017-02-07 20:45:58
Newcastle,Coop,16,6.00,2016-11-18 17:03:38
Edinburgh,Sainsbury,25,9.94,2016-05-05 06:52:32
Birmingham,Aldi,38,8.22,2016-06-10 06:55:10
Edinburgh,Sainsbury,10,3.50,2016-11-01 10:42:09
Edinburgh,Coop,60,3.85,2017-01-24 21:59:20
Newcastle,Sainsbury,38,8.22,2016-07-18 21:47:22
Edinburgh,Sainsbury,22,1.07,2016-11-29 23:18:28
London,Tesco,11,5.41,2016-08-13 09:18:31
Birmingham,Lidil,12,5.99,2016-11-01 02:40:36
Manchester,Coop,25,9.94,2016-09-20 16:09:56
Newcastle,Tesco,35,2.13,2016-04-10 18:42:56
Manchester,Sainsbury,58,9.94,2016-12-25 11:56:01
Edinburgh,Tesco,25,9.94,2016-05-27 19:24:13
Newcastle,Tesco,5,7.93,2016-11-26 07:37:38
Edinburgh,Aldi,9,2.35,2016-11-20 01:05:12
Newcastle,Lidil,25,9.94,2017-02-16 11:55:01
Newcastle,Tesco,38,8.22,2016-09-04 12:47:27
London,Sainsbury,40,1.87,2016-08-12 17:33:28
Newcastle,Coop,46,0.99,2016-03-08 13:30:15
London,Sainsbury,44,4.94,2016-05-29 12:30:09
Birmingham,Lidil,11,5.41,2016-04-10 04:22:45
London,Sainsbury,11,5.41,2016-06-25 06:22:21
Glasglow,Aldi,55,4.70,2017-02-10 18:14:57
Birmingham,Morissons,60,3.85,2016-06-04 00:41:24
Glasglow,Tesco,46,0.99,2016-08-05 21:35:25
Manchester,Sainsbury,14,0.36,2017-01-13 03:03:07
Newcastle,Sainsbury,32,5.49,2017-01-24 00:08:37
Edinburgh,Sainsbury,44,4.94,2016-07-20 16:50:44
Newcastle,Morissons,40,1.87,2016-12-06 10:18:42
Edinburgh,Aldi,57,4.52,2016-08-06 04:21:10
Birmingham,Sainsbury,18,3.99,2016-10-15 22:45:10
Edinburgh,Tesco,19,3.93,2016-10-22 07:30:26
Newcastle,Aldi,55,4.70,2016-03-19 02:25:48
Manchester,Aldi,6,4.36,2016-09-11 10:10:12
Birmingham,Tesco,4,1.98,2017-01-04 13:43:11
London,Spar,39,5.92,2017-02-09 19:28:32
Birmingham,Morissons,36,5.67,2016-03-07 01:48:59
London,Tesco,59,0.54,2017-03-04 07:43:10
Glasglow,Sainsbury,19,3.93,2016-03-17 12:28:16
Birmingham,Sainsbury,37,8.00,2016-07-03 22:26:49
Newcastle,Sainsbury,36,5.67,2016-09-06 18:53:45
Newcastle,Coop,11,5.41,2017-01-15 08:41:11
London,Aldi,21,5.78,2016-04-07 01:17:48
Edinburgh,Tesco,33,6.82,2016-10-06 19:17:07
Birmingham,Sainsbury,34,9.47,2016-03-07 15:32:47
Manchester,Aldi,30,4.50,2016-07-23 02:03:11
Newcastle,Sainsbury,44,4.94,2016-05-27 20:24:33
London,Aldi,12,5.99,2017-02-03 05:45:37
Edinburgh,Coop,38,8.22,2017-01-30 06:46:18
Newcastle,Aldi,23,7.37,2016-04-03 16:33:48
London,Coop,23,7.37,2016-11-07 15:54:18
Birmingham,Aldi,35,2.13,2017-01-23 05:51:56
Glasglow,Lidil,27,4.42,2016-06-14 10:50:24
Manchester,Tesco,10,3.50,2017-03-13 02:46:23
London,Coop,2,2.38,2016-11-27 10:18:18
Newcastle,Aldi,39,5.92,2016-07-30 07:35:50
Birmingham,Tesco,14,0.36,2017-02-24 14:36:40
London,Sainsbury,57,4.52,2016-07-05 07:36:56
Birmingham,Spar,9,2.35,2017-02-06 09:52:30
Edinburgh,Sainsbury,59,0.54,2016-03-10 07:42:32
Glasglow,Sainsbury,47,7.05,2017-03-02 15:20:12
Edinburgh,Coop,52,8.17,2016-04-02 17:25:38
Birmingham,Tesco,47,7.05,2016-06-03 23:05:33
Manchester,Lidil,15,7.25,2016-08-04 02:17:38
Newcastle,Lidil,53,4.90,2016-08-24 17:26:48
Birmingham,Tesco,40,1.87,2016-06-14 11:50:02
Birmingham,Lidil,58,9.94,2016-06-27 15:49:32
Manchester,Coop,38,8.22,2016-11-23 16:32:07
Newcastle,Sainsbury,38,8.22,2016-06-30 16:45:49
Edinburgh,Coop,30,4.50,2016-06-25 13:59:45
Glasglow,Sainsbury,9,2.35,2016-09-20 16:03:33
Edinburgh,Tesco,30,4.50,2016-07-29 18:31:40
Manchester,Aldi,5,7.93,2016-12-27 14:49:09
Edinburgh,Spar,8,8.32,2016-08-07 05:52:21
Newcastle,Coop,33,6.82,2016-06-25 01:37:04
Newcastle,Morissons,1,1.30,2016-08-01 00:29:06
Edinburgh,Tesco,9,2.35,2016-12-03 17:49:37
Glasglow,Morissons,3,5.55,2016-07-11 04:28:57
Birmingham,Morissons,31,6.10,2016-12-25 21:09:20
Edinburgh,Morissons,36,5.67,2017-01-11 16:42:25
Edinburgh,Lidil,17,6.34,2016-03-12 20:55:52
Manchester,Aldi,59,0.54,2016-08-18 18:00:44
Manchester,Tesco,32,5.49,2017-02-22 05:30:37
Edinburgh,Sainsbury,29,1.14,2016-07-09 15:43:43
Newcastle,Sainsbury,42,9.19,2016-07-29 17:54:17
Edinburgh,Coop,6,4.36,2016-11-24 23:53:10
Birmingham,Morissons,28,3.99,2017-01-25 22:15:05
Edinburgh,Tesco,19,3.93,2016-05-15 17:30:13
London,Morissons,52,8.17,2016-05-09 10:10:49
Birmingham,Aldi,54,9.60,2016-10-13 22:54:42
Manchester,Morissons,50,3.06,2016-12-03 14:08:57
Manchester,Lidil,45,8.92,2016-04-05 23:14:32
Glasglow,Tesco,55,4.70,2016-10-26 05:50:59
Birmingham,Coop,16,6.00,2016-10-06 19:47:15
Birmingham,Aldi,49,3.94,2016-11-01 15:49:04
London,Coop,11,5.41,2016-06-27 09:39:28
London,Lidil,13,8.53,2016-05-07 09:27:05
London,Coop,56,9.55,2016-08-08 22:06:57
Glasglow,Spar,48,1.26,2016-04-14 05:41:49
Edinburgh,Coop,60,3.85,2016-05-13 11:55:20
Glasglow,Tesco,8,8.32,2016-07-31 22:35:20
Newcastle,Tesco,10,3.50,2017-01-14 07:01:22
Glasglow,Morissons,13,8.53,2016-05-23 20:04:31
Birmingham,Coop,22,1.07,2016-12-16 11:21:27
Edinburgh,Sainsbury,54,9.60,2016-04-09 14:04:23
Manchester,Coop,16,6.00,2016-07-17 01:18:17
London,Coop,10,3.50,2016-07-31 10:18:44
Birmingham,Spar,47,7.05,2016-07-03 02:17:45
Edinburgh,Lidil,43,4.40,2016-08-11 19:15:52
Glasglow,Lidil,52,8.17,2016-08-18 11:55:18
Newcastle,Tesco,47,7.05,2016-09-03 08:06:47
London,Coop,45,8.92,2016-11-27 16:14:37
Birmingham,Sainsbury,43,4.40,2016-08-07 08:31:20
Manchester,Coop,23,7.37,2016-03-25 13:52:56
Edinburgh,Lidil,54,9.60,2016-08-29 18:44:38
London,Sainsbury,38,8.22,2016-03-01 15:22:02
Birmingham,Lidil,25,9.94,2016-09-01 00:46:04
Birmingham,Coop,28,3.99,2017-02-11 18:11:08
Edinburgh,Lidil,9,2.35,2016-11-08 09:28:02
Edinburgh,Morissons,58,9.94,2016-08-15 05:26:53
Edinburgh,Aldi,2,2.38,2016-03-11 11:38:58
Birmingham,Coop,49,3.94,2016-10-05 09:31:07
London,Aldi,40,1.87,2017-01-12 04:28:13
Newcastle,Morissons,55,4.70,2016-04-29 07:26:14
Newcastle,Lidil,49,3.94,2016-11-09 02:05:53
Edinburgh,Aldi,44,4.94,2016-09-05 20:28:29
London,Spar,10,3.50,2016-09-25 01:03:43
Manchester,Spar,38,8.22,2016-08-24 15:17:34
London,Aldi,29,1.14,2016-07-02 07:01:43
London,Morissons,44,4.94,2016-10-11 18:25:46
Edinburgh,Morissons,19,3.93,2016-05-20 05:35:45
London,Lidil,15,7.25,2017-01-31 07:02:30
Glasglow,Spar,45,8.92,2016-06-16 10:53:14
Edinburgh,Morissons,17,6.34,2016-12-29 14:43:55
Edinburgh,Spar,60,3.85,2016-07-30 11:52:06
Birmingham,Sainsbury,56,9.55,2017-01-15 05:43:54
Manchester,Morissons,54,9.60,2017-02-07 13:22:20
Newcastle,Morissons,37,8.00,2017-03-01 23:05:34
London,Spar,44,4.94,2016-04-08 05:56:49
Edinburgh,Morissons,50,3.06,2016-10-13 14:46:14
Birmingham,Coop,35,2.13,2017-01-02 19:55:45
Newcastle,Tesco,21,5.78,2017-01-22 15:50:49
Edinburgh,Tesco,20,6.97,2016-11-14 06:53:34
Birmingham,Aldi,17,6.34,2017-01-20 04:43:44
Edinburgh,Sainsbury,15,7.25,2016-06-14 12:44:01
Newcastle,Aldi,22,1.07,2016-07-24 12:40:30
Manchester,Sainsbury,20,6.97,2016-03-19 13:58:05
Newcastle,Coop,37,8.00,2016-08-06 01:59:34
Edinburgh,Lidil,45,8.92,2017-02-04 18:30:57
Newcastle,Morissons,40,1.87,2016-12-13 02:25:35
Newcastle,Spar,8,8.32,2016-04-29 16:16:18
Glasglow,Tesco,56,9.55,2016-10-13 22:06:01
Glasglow,Tesco,44,4.94,2017-01-19 06:51:11
Edinburgh,Aldi,50,3.06,2016-11-19 18:46:32
Birmingham,Aldi,38,8.22,2016-05-12 01:42:56
Edinburgh,Sainsbury,55,4.70,2016-10-27 12:50:56
London,Coop,22,1.07,2017-01-28 03:12:43
Birmingham,Aldi,8,8.32,2016-11-30 20:22:42
Newcastle,Lidil,13,8.53,2016-07-19 00:37:44
Birmingham,Sainsbury,53,4.90,2017-01-20 00:41:35
Manchester,Sainsbury,28,3.99,2016-09-27 07:35:32
Birmingham,Sainsbury,21,5.78,2016-08-25 16:25:11
London,Lidil,28,3.99,2017-02-26 07:37:54
Manchester,Tesco,28,3.99,2016-12-17 09:56:36
Birmingham,Tesco,15,7.25,2016-07-28 00:52:53
London,Aldi,4,1.98,2017-02-22 16:40:22
London,Tesco,54,9.60,2016-12-09 21:51:16
London,Tesco,6,4.36,2017-02-06 19:00:33
Birmingham,Sainsbury,14,0.36,2016-09-26 09:09:01
Newcastle,Lidil,33,6.82,2016-11-01 12:54:24
London,Morissons,47,7.05,2016-07-26 10:01:13
Birmingham,Aldi,51,3.86,2016-03-11 21:11:35
London,Aldi,4,1.98,2016-05-28 21:42:10
Edinburgh,Lidil,56,9.55,2017-03-08 08:42:34
Manchester,Sainsbury,45,8.92,2017-01-27 06:08:40
Manchester,Morissons,42,9.19,2016-04-12 16:14:35
London,Sainsbury,11,5.41,2016-11-04 13:43:35
Glasglow,Spar,60,3.85,2016-07-08 19:36:09
London,Aldi,5,7.93,2016-09-06 12:54:10
Edinburgh,Lidil,53,4.90,2017-01-22 14:15:14
Edinburgh,Coop,48,1.26,2016-06-10 16:05:10
Manchester,Lidil,37,8.00,2016-08-18 12:01:46
London,Aldi,60,3.85,2016-07-04 20:55:05
London,Morissons,44,4.94,2016-07-10 02:44:12
Manchester,Aldi,57,4.52,2016-06-06 04:04:13
Birmingham,Coop,8,8.32,2016-08-02 18:58:34
London,Coop,7,1.31,2017-02-05 10:03:10
Glasglow,Aldi,39,5.92,2016-06-16 12:40:21
Birmingham,Lidil,48,1.26,2016-08-15 01:12:28
Newcastle,Morissons,51,3.86,2016-04-23 15:41:35
Birmingham,Tesco,23,7.37,2017-03-03 20:04:36
Edinburgh,Lidil,20,6.97,2016-10-23 01:17:29
Newcastle,Spar,56,9.55,2016-06-10 04:50:15
Edinburgh,Coop,8,8.32,2016-12-03 17:47:34
Newcastle,Tesco,32,5.49,2016-07-12 13:06:19
Edinburgh,Coop,51,3.86,2016-10-18 01:55:44
Manchester,Morissons,42,9.19,2016-04-24 15:16:47
Glasglow,Spar,16,6.00,2016-09-21 01:20:00
Edinburgh,Spar,39,5.92,2016-04-25 06:14:51
Birmingham,Tesco,44,4.94,2016-12-10 13:35:33
Glasglow,Tesco,28,3.99,2016-10-05 03:00:36
London,Lidil,20,6.97,2016-04-05 01:48:13
Birmingham,Spar,18,3.99,2016-10-03 00:28:14
Edinburgh,Sainsbury,34,9.47,2016-03-29 10:00:49
Edinburgh,Aldi,59,0.54,2017-02-22 12:28:56
London,Lidil,37,8.00,2017-02-08 03:50:35
Manchester,Coop,32,5.49,2017-03-11 20:44:37
Glasglow,Lidil,3,5.55,2017-01-21 16:54:07
Newcastle,Morissons,21,5.78,2016-09-09 03:13:37
London,Spar,30,4.50,2016-03-20 07:14:01
Glasglow,Aldi,55,4.70,2016-04-14 04:34:53
Edinburgh,Spar,45,8.92,2017-03-14 14:24:23
Edinburgh,Tesco,36,5.67,2016-06-10 05:11:34
Newcastle,Sainsbury,17,6.34,2016-11-17 04:44:33
Manchester,Tesco,20,6.97,2016-11-10 05:12:15
Manchester,Lidil,39,5.92,2016-10-12 05:41:19
Manchester,Aldi,59,0.54,2016-12-08 08:36:01
Glasglow,Lidil,28,3.99,2017-02-14 01:34:53
Manchester,Lidil,20,6.97,2016-08-25 23:49:43
Glasglow,Spar,13,8.53,2017-02-13 16:32:07
Glasglow,Tesco,31,6.10,2017-03-03 15:22:05
Birmingham,Lidil,15,7.25,2017-03-07 08:32:12
London,Tesco,49,3.94,2016-03-16 19:26:59
Glasglow,Spar,57,4.52,2016-09-18 00:49:50
Manchester,Sainsbury,48,1.26,2016-11-25 08:42:58
London,Tesco,3,5.55,2017-02-10 11:46:41
Edinburgh,Morissons,34,9.47,2016-12-24 18:00:35
Manchester,Coop,49,3.94,2016-06-20 04:51:05
Birmingham,Aldi,41,6.96,2016-09-23 16:31:47
Edinburgh,Coop,23,7.37,2016-08-03 14:29:29
Glasglow,Tesco,29,1.14,2017-01-03 06:04:06
London,Sainsbury,7,1.31,2016-03-09 12:25:02
London,Aldi,59,0.54,2016-08-27 11:46:31
Glasglow,Lidil,10,3.50,2016-03-21 22:56:08
Manchester,Morissons,2,2.38,2017-02-11 22:06:15
Newcastle,Spar,41,6.96,2017-03-01 00:55:41
London,Aldi,44,4.94,2016-05-06 22:36:10
London,Spar,38,8.22,2017-01-25 05:35:46
Edinburgh,Aldi,13,8.53,2017-01-21 16:19:33
Manchester,Sainsbury,18,3.99,2016-06-27 16:17:36
London,Spar,46,0.99,2016-10-05 12:16:40
Manchester,Lidil,41,6.96,2016-10-05 03:04:59
Manchester,Aldi,46,0.99,2016-10-04 12:30:19
Newcastle,Aldi,26,8.90,2016-03-03 03:16:29
Manchester,Lidil,33,6.82,2016-04-06 18:19:36
Edinburgh,Sainsbury,1,1.30,2016-12-27 03:58:46
Glasglow,Spar,57,4.52,2016-11-01 21:25:52
London,Sainsbury,13,8.53,2016-10-15 01:13:20
Manchester,Coop,43,4.40,2016-06-01 11:29:56
Birmingham,Spar,59,0.54,2016-12-19 21:21:23
Edinburgh,Spar,51,3.86,2016-07-17 06:42:35
Birmingham,Aldi,21,5.78,2016-12-30 07:30:43
Glasglow,Aldi,22,1.07,2017-01-05 21:57:54
Manchester,Sainsbury,47,7.05,2016-03-12 02:01:03
Glasglow,Coop,59,0.54,2016-12-12 08:21:51
Manchester,Spar,55,4.70,2016-05-18 18:29:41
Edinburgh,Aldi,53,4.90,2016-08-02 02:38:37
Edinburgh,Sainsbury,24,3.44,2017-02-08 00:26:20
Edinburgh,Lidil,17,6.34,2016-06-18 14:28:19
Edinburgh,Coop,27,4.42,2017-03-14 23:09:10
Edinburgh,Lidil,40,1.87,2016-10-01 20:12:02
Edinburgh,Aldi,9,2.35,2017-03-02 16:29:27
London,Morissons,35,2.13,2017-01-14 19:12:35
Glasglow,Tesco,23,7.37,2017-01-25 21:51:08
Birmingham,Spar,55,4.70,2016-04-24 11:43:06
Newcastle,Tesco,46,0.99,2016-09-08 02:50:23
Birmingham,Lidil,45,8.92,2016-07-15 07:22:11
Edinburgh,Aldi,15,7.25,2017-01-14 22:47:21
Birmingham,Sainsbury,23,7.37,2016-10-09 23:52:03
Edinburgh,Spar,21,5.78,2016-08-07 17:53:12
London,Aldi,34,9.47,2016-06-29 01:48:38
Birmingham,Tesco,52,8.17,2016-06-02 19:22:35
Manchester,Sainsbury,56,9.55,2017-02-25 21:19:59
Manchester,Morissons,16,6.00,2016-11-02 12:06:00
Edinburgh,Sainsbury,21,5.78,2016-11-06 21:26:49
London,Lidil,43,4.40,2016-09-10 02:20:40
Edinburgh,Aldi,60,3.85,2016-07-26 20:03:52
Edinburgh,Morissons,55,4.70,2016-06-11 14:12:58
London,Morissons,32,5.49,2016-08-28 17:12:14
Newcastle,Coop,4,1.98,2016-08-30 16:41:09
Birmingham,Aldi,32,5.49,2016-06-20 03:25:00
Edinburgh,Morissons,28,3.99,2016-07-30 23:15:01
Birmingham,Coop,36,5.67,2016-11-24 15:56:24
Manchester,Spar,6,4.36,2016-11-03 19:33:37
Manchester,Aldi,14,0.36,2016-09-30 19:51:35
Birmingham,Sainsbury,21,5.78,2017-03-10 21:07:04
Manchester,Sainsbury,34,9.47,2017-01-16 23:29:54
London,Lidil,51,3.86,2016-08-14 11:30:54
Edinburgh,Lidil,56,9.55,2016-11-25 11:54:50
London,Spar,54,9.60,2016-11-14 03:51:41
Glasglow,Tesco,39,5.92,2017-01-09 01:01:54
Birmingham,Coop,13,8.53,2017-01-18 08:09:22
London,Lidil,42,9.19,2016-04-13 04:30:13
Newcastle,Lidil,48,1.26,2016-06-14 19:59:22
Newcastle,Morissons,40,1.87,2016-09-21 02:05:32
Manchester,Coop,41,6.96,2016-08-15 18:23:46
Birmingham,Lidil,57,4.52,2017-02-18 01:53:58
Newcastle,Spar,35,2.13,2016-09-23 21:41:34
Birmingham,Sainsbury,4,1.98,2016-11-23 07:59:13
Newcastle,Coop,27,4.42,2017-03-10 20:09:37
Newcastle,Morissons,6,4.36,2016-07-14 02:41:29
Birmingham,Lidil,49,3.94,2016-10-22 17:10:16
Glasglow,Tesco,39,5.92,2016-11-08 19:50:35
Newcastle,Tesco,57,4.52,2016-03-09 09:22:38
Manchester,Tesco,53,4.90,2016-10-09 03:27:03
Edinburgh,Coop,47,7.05,2016-06-01 22:42:20
Birmingham,Tesco,26,8.90,2017-02-26 11:08:07
Birmingham,Spar,11,5.41,2016-03-05 18:34:35
Newcastle,Coop,28,3.99,2016-04-09 19:17:31
London,Spar,45,8.92,2016-10-01 22:20:30
Birmingham,Lidil,34,9.47,2016-10-18 01:56:03
Edinburgh,Tesco,40,1.87,2016-09-30 18:47:44
Newcastle,Sainsbury,15,7.25,2016-08-11 08:34:30
Glasglow,Tesco,30,4.50,2016-09-05 08:36:21
Glasglow,Morissons,2,2.38,2017-03-06 03:13:17
Glasglow,Lidil,26,8.90,2016-09-30 10:21:41
Edinburgh,Morissons,60,3.85,2016-05-14 11:29:50
Newcastle,Spar,29,1.14,2016-03-16 12:55:38
Birmingham,Sainsbury,56,9.55,2016-09-06 12:22:12
Newcastle,Lidil,27,4.42,2016-03-04 23:15:46
Birmingham,Tesco,19,3.93,2017-03-09 12:37:31
London,Spar,21,5.78,2016-12-11 03:02:08
Glasglow,Coop,59,0.54,2016-03-27 19:07:01
London,Coop,35,2.13,2017-02-28 20:35:17
London,Spar,19,3.93,2017-01-06 03:09:47
Manchester,Aldi,28,3.99,2017-01-09 11:28:53
Birmingham,Aldi,27,4.42,2017-02-25 06:27:20
Birmingham,Lidil,51,3.86,2016-12-26 03:09:31
Newcastle,Sainsbury,30,4.50,2016-05-18 16:12:41
