component,terminal_id,temperature,timestamp
Monitor,18,76.6,2016-10-28 04:36:11
USB,5,68.1,2016-10-23 02:13:53
USB,19,56.7,2016-04-02 05:05:16
Battery,3,88.2,2017-02-03 17:26:24
USB,4,67.2,2017-02-05 22:52:51
CPU,2,45.6,2017-01-29 02:40:01
CPU,17,94.2,2016-08-13 16:30:02
Monitor,14,40.6,2016-10-24 21:41:35
Monitor,17,67.0,2016-08-13 11:23:58
Battery,17,68.8,2016-06-06 20:53:55
GPU,19,62.9,2016-12-15 08:20:42
Battery,11,46.1,2016-11-12 05:19:34
CPU,10,79.1,2016-11-15 15:16:41
CPU,16,79.7,2016-12-21 21:22:57
Monitor,2,55.4,2016-10-16 19:29:47
Battery,14,56.8,2016-11-06 19:21:53
CPU,10,73.5,2016-12-20 16:56:42
Battery,6,90.7,2016-04-25 09:53:51
USB,5,54.8,2016-04-17 02:51:51
USB,8,89.2,2016-10-31 08:11:51
CPU,15,70.9,2016-11-25 15:18:12
Battery,16,44.2,2016-11-27 12:51:29
GPU,19,58.8,2016-07-09 02:12:03
USB,7,49.0,2016-12-20 22:12:21
Monitor,4,71.0,2016-10-27 22:50:24
Monitor,12,64.1,2016-03-16 17:00:31
Battery,18,63.1,2017-01-16 16:40:01
CPU,17,47.6,2016-09-15 23:47:59
USB,3,78.1,2016-05-03 23:52:35
Monitor,6,58.3,2016-11-26 23:22:01
GPU,9,50.5,2016-11-12 05:06:08
Monitor,15,98.5,2016-12-24 19:10:38
Monitor,11,64.1,2016-10-28 10:33:27
Monitor,15,96.7,2017-01-28 02:14:35
USB,11,51.5,2016-12-12 02:46:31
USB,20,85.1,2016-05-26 16:11:15
GPU,12,90.2,2016-08-18 11:54:15
USB,9,55.6,2016-07-07 15:10:05
GPU,18,74.1,2016-08-25 00:36:46
CPU,3,43.6,2016-10-12 06:18:20
CPU,10,62.0,2017-02-24 02:42:50
USB,20,79.2,2016-06-26 09:29:08
Monitor,10,42.4,2016-11-28 08:38:54
USB,4,99.1,2016-08-29 08:05:09
CPU,16,88.1,2016-12-10 08:06:18
USB,1,59.2,2016-08-26 21:23:52
CPU,20,59.0,2016-08-06 08:24:45
Battery,12,47.7,2016-09-10 09:35:48
GPU,12,40.2,2016-11-17 10:34:15
USB,14,96.8,2017-02-10 08:17:33
Monitor,15,66.7,2016-03-14 09:50:29
Monitor,20,76.0,2016-11-28 14:08:18
USB,14,96.4,2016-06-27 23:21:17
Battery,13,42.7,2016-07-22 17:33:26
Battery,6,99.2,2016-03-18 02:44:51
GPU,10,83.8,2016-06-27 15:01:38
GPU,17,63.5,2016-03-25 14:38:35
Battery,6,81.4,2016-11-30 08:56:59
Battery,3,99.7,2016-06-30 00:26:20
CPU,6,66.8,2016-11-02 00:09:21
Monitor,10,48.1,2016-11-10 04:40:59
USB,19,72.2,2016-11-03 10:14:40
CPU,17,93.7,2016-05-07 21:35:42
CPU,18,61.4,2016-05-19 14:31:33
CPU,14,52.7,2016-06-07 09:42:31
USB,8,43.2,2016-11-14 12:40:21
USB,16,68.3,2016-12-09 05:19:21
CPU,20,72.9,2016-10-14 05:54:21
GPU,8,89.3,2016-10-13 06:27:16
USB,8,77.9,2016-05-28 04:44:08
CPU,7,78.7,2017-01-13 06:37:33
Battery,10,88.3,2016-05-23 04:27:34
Monitor,2,42.0,2016-05-15 09:06:25
CPU,2,44.8,2016-04-26 02:11:51
CPU,13,88.4,2016-05-27 07:35:08
USB,1,41.7,2017-02-04 07:54:37
USB,18,71.4,2017-02-07 01:03:40
USB,12,84.4,2016-03-01 00:26:33
Monitor,11,88.5,2016-07-11 15:01:52
USB,3,96.3,2016-09-24 21:03:55
Battery,13,41.4,2016-10-31 10:22:53
USB,18,41.8,2016-06-26 17:45:45
USB,3,47.5,2017-02-21 16:53:26
CPU,19,93.4,2016-06-23 18:11:24
USB,16,60.9,2016-07-25 12:32:40
USB,20,55.2,2016-03-16 18:43:03
Monitor,15,66.6,2016-05-07 20:14:29
Monitor,8,49.1,2016-07-16 09:45:15
CPU,18,44.5,2016-10-10 04:35:01
Monitor,1,60.6,2016-11-18 10:32:05
GPU,15,91.4,2016-06-06 12:00:35
Monitor,9,64.6,2016-08-02 20:05:02
CPU,20,77.7,2017-02-08 19:29:53
Monitor,19,76.1,2016-06-09 13:36:32
CPU,19,92.5,2016-07-01 05:42:35
GPU,5,50.5,2016-08-30 06:00:57
USB,11,52.3,2016-06-21 12:51:45
Battery,10,56.2,2016-08-25 09:39:54
Monitor,14,67.4,2016-11-03 05:05:51
USB,8,97.2,2016-11-16 01:28:10
Monitor,8,41.8,2016-06-07 00:00:39
Monitor,4,62.2,2016-05-15 01:14:04
CPU,2,59.4,2016-09-16 14:23:39
GPU,17,67.5,2016-04-25 17:06:16
USB,5,40.8,2017-02-25 09:58:15
USB,15,56.3,2017-01-13 11:34:02
GPU,17,48.1,2016-06-27 17:14:45
Monitor,7,65.7,2016-03-15 13:19:18
CPU,6,94.5,2017-02-04 00:00:14
GPU,19,85.5,2016-11-18 13:14:18
Monitor,6,54.4,2016-05-24 11:29:19
GPU,17,82.5,2016-09-29 11:06:37
Battery,17,94.3,2016-07-05 13:03:45
USB,15,58.2,2016-03-03 03:02:13
USB,11,84.2,2016-09-11 00:39:13
GPU,14,86.6,2016-09-04 23:06:50
Battery,14,81.5,2016-12-22 11:57:24
Monitor,11,40.4,2016-10-08 17:42:01
GPU,4,41.8,2016-09-17 01:01:38
USB,17,64.5,2016-06-08 06:41:12
Monitor,3,74.2,2016-06-24 03:46:48
Battery,12,54.2,2017-01-13 17:43:52
GPU,4,81.8,2016-03-26 11:08:06
USB,5,56.2,2016-12-02 02:43:20
Monitor,6,66.6,2016-05-25 14:41:59
Battery,20,40.0,2016-11-01 20:33:43
Monitor,10,75.4,2016-09-02 19:06:21
CPU,19,68.4,2016-07-24 09:54:40
GPU,9,46.0,2016-12-20 22:45:48
GPU,11,56.5,2016-11-15 23:13:42
GPU,15,69.5,2017-02-15 17:28:57
CPU,10,96.6,2016-11-09 03:29:48
CPU,10,42.8,2016-03-04 21:48:25
Monitor,14,48.8,2016-04-19 22:28:34
GPU,14,49.3,2016-03-12 16:14:30
Monitor,15,49.2,2017-01-23 03:59:35
Monitor,17,83.5,2016-04-14 18:32:13
CPU,14,88.8,2017-01-14 09:50:06
Battery,14,75.0,2016-07-23 01:37:59
Battery,18,50.1,2016-07-27 07:10:00
Battery,10,92.7,2016-09-05 02:57:54
Monitor,15,42.7,2016-08-02 16:06:30
Monitor,3,77.0,2016-10-13 08:06:34
GPU,6,89.0,2016-06-23 00:13:39
Monitor,12,81.1,2017-03-08 16:50:50
Monitor,4,86.5,2016-09-12 18:50:59
USB,11,53.5,2016-08-30 22:05:07
CPU,17,96.4,2016-03-21 06:49:14
CPU,9,81.9,2016-11-11 01:35:17
USB,12,65.8,2016-12-01 12:58:56
USB,9,53.3,2016-06-04 21:34:28
CPU,14,60.0,2016-10-17 14:02:57
Battery,11,57.8,2016-04-27 10:23:48
Monitor,13,56.8,2016-06-12 08:35:31
USB,3,69.7,2016-06-28 16:13:43
Monitor,16,99.4,2016-10-08 18:42:35
USB,7,65.5,2016-04-14 09:20:39
CPU,4,95.2,2016-10-22 02:29:11
Battery,6,71.3,2016-10-20 03:24:50
CPU,16,78.6,2016-08-23 06:30:44
Monitor,15,70.2,2016-08-06 04:10:34
CPU,19,73.1,2016-07-21 19:47:25
USB,2,62.5,2016-06-20 11:03:49
CPU,13,58.2,2016-03-22 14:00:53
USB,11,42.8,2016-08-29 10:07:53
Monitor,8,42.4,2016-07-26 21:49:15
USB,1,64.5,2017-02-26 05:10:42
Battery,11,41.8,2016-08-18 07:33:56
GPU,5,76.8,2016-06-15 07:40:59
Battery,11,98.4,2017-02-03 11:07:34
CPU,20,94.0,2016-06-10 01:06:39
Monitor,18,54.6,2016-03-31 19:20:40
Monitor,16,52.9,2016-08-22 11:32:06
Monitor,3,60.7,2016-04-26 01:03:27
Battery,5,93.6,2016-09-09 17:10:16
USB,4,71.6,2017-03-05 18:18:40
Battery,3,66.7,2016-09-25 07:57:13
GPU,17,68.2,2017-01-13 13:33:26
USB,11,70.7,2016-03-13 12:15:05
Battery,13,62.6,2016-09-14 07:16:48
CPU,16,99.1,2016-05-19 10:23:34
CPU,18,96.6,2016-10-29 02:53:35
CPU,19,55.1,2016-08-05 00:46:00
GPU,14,70.1,2016-03-25 20:55:59
GPU,16,91.4,2016-12-12 12:47:14
Monitor,17,55.4,2016-04-25 01:40:43
CPU,7,44.2,2017-01-16 17:37:43
USB,4,97.9,2016-10-13 21:07:00
GPU,15,80.0,2016-06-26 01:01:17
GPU,12,89.6,2016-06-05 02:45:16
GPU,6,45.1,2016-11-05 10:01:56
Battery,5,99.9,2017-01-07 01:44:59
Battery,15,92.9,2016-08-17 00:43:17
GPU,6,91.5,2016-10-31 12:22:11
Monitor,15,75.3,2016-06-07 07:09:37
Monitor,11,46.6,2016-11-18 01:07:04
Battery,10,54.5,2016-07-12 08:32:10
Battery,4,87.3,2016-06-26 22:42:14
CPU,7,82.3,2017-01-13 19:38:27
GPU,12,79.3,2017-01-27 13:43:39
GPU,14,93.6,2016-11-19 13:21:31
GPU,19,96.4,2016-10-17 22:42:39
Battery,9,62.8,2016-06-11 10:03:24
Monitor,10,57.8,2016-11-13 19:30:15
Battery,14,88.5,2016-12-20 08:46:00
GPU,14,54.1,2016-09-22 03:49:20
GPU,5,40.6,2017-02-06 00:50:26
GPU,12,78.0,2016-10-23 12:16:26
GPU,4,95.7,2017-01-23 00:08:21
Monitor,9,62.9,2016-12-23 23:40:18
Battery,15,50.7,2016-08-16 22:09:20
CPU,17,84.6,2017-02-18 17:26:34
USB,19,66.1,2016-05-31 01:39:31
Battery,15,64.3,2016-12-25 08:05:32
Battery,7,99.2,2017-01-08 15:05:38
Monitor,16,42.0,2017-02-03 13:51:39
CPU,9,83.4,2016-05-14 14:18:28
Battery,13,62.6,2016-03-30 11:46:43
CPU,12,45.1,2016-08-02 21:25:48
GPU,8,69.1,2016-07-07 16:39:28
Monitor,14,80.7,2016-11-07 17:35:33
Battery,7,96.1,2016-09-16 07:04:01
Monitor,19,47.6,2016-12-13 14:46:38
Battery,7,62.7,2016-05-07 01:01:03
Battery,14,76.8,2016-06-22 18:27:20
USB,10,65.0,2016-08-18 05:45:02
USB,17,60.4,2016-08-22 08:52:04
CPU,9,66.6,2016-12-16 19:06:31
CPU,2,58.6,2016-09-09 06:40:01
GPU,14,95.5,2016-04-06 01:53:57
CPU,2,61.5,2016-09-27 23:13:05
Monitor,17,86.5,2016-05-26 04:29:30
USB,2,95.2,2016-06-29 06:02:15
GPU,11,92.9,2017-01-13 11:11:37
Monitor,15,78.4,2016-06-21 07:41:55
GPU,2,95.0,2017-03-15 11:08:19
Battery,6,93.7,2016-09-02 21:26:36
GPU,18,97.6,2017-03-01 15:22:16
Battery,9,81.0,2017-02-07 15:08:00
Monitor,12,73.7,2016-10-09 17:51:17
CPU,9,94.5,2016-04-02 00:49:48
Battery,11,52.2,2016-07-14 01:27:47
Battery,17,80.4,2016-12-05 08:13:33
GPU,5,94.8,2016-12-07 14:54:38
GPU,16,97.8,2016-05-18 21:08:40
Monitor,2,58.1,2016-05-29 13:57:02
CPU,9,85.0,2017-01-27 22:05:44
USB,6,67.2,2017-01-05 23:23:07
USB,11,60.5,2016-05-17 18:43:35
Monitor,13,84.1,2017-01-30 15:06:18
USB,3,71.8,2016-10-15 22:32:22
USB,12,68.8,2016-05-10 03:23:36
Battery,3,71.5,2016-09-15 04:24:05
USB,3,98.7,2016-12-31 03:29:40
CPU,17,59.0,2017-02-20 08:44:27
CPU,10,87.8,2016-09-04 04:15:28
Monitor,2,50.8,2017-01-30 23:21:21
Battery,10,61.3,2016-04-08 23:11:25
USB,18,89.8,2016-10-28 22:53:04
USB,20,40.4,2017-02-02 16:28:35
USB,15,78.1,2016-12-28 04:06:50
CPU,1,98.5,2017-01-18 20:00:14
CPU,15,93.8,2016-10-08 18:29:50
USB,3,79.2,2017-01-08 14:33:11
Monitor,2,65.2,2016-07-06 07:10:18
CPU,3,85.0,2017-03-08 05:23:36
CPU,19,54.3,2016-05-16 06:55:59
CPU,1,76.3,2016-06-06 03:14:12
Monitor,4,96.8,2016-12-07 17:53:06
Monitor,18,75.1,2016-12-04 00:36:55
Battery,18,65.2,2016-09-05 21:18:45
CPU,13,83.4,2017-02-02 17:48:23
Battery,12,61.7,2016-05-27 18:30:23
Battery,7,44.2,2016-05-04 06:13:01
Monitor,19,98.5,2016-08-17 05:46:57
GPU,19,72.4,2017-01-30 05:21:31
USB,10,95.4,2016-07-19 14:52:43
CPU,7,80.5,2016-08-02 20:54:13
Battery,5,47.4,2016-06-03 00:28:36
Monitor,19,57.8,2016-03-24 08:18:12
CPU,17,93.6,2017-02-23 09:54:32
CPU,3,70.0,2017-02-20 09:57:13
USB,2,55.6,2016-05-20 21:52:15
CPU,6,90.5,2016-06-29 06:30:10
GPU,16,75.9,2017-02-17 08:22:06
USB,4,86.0,2016-08-20 06:25:03
Battery,13,52.4,2017-03-04 18:29:49
GPU,12,74.3,2016-07-18 12:51:29
Battery,2,74.8,2016-05-18 17:04:04
Monitor,9,48.1,2016-03-19 19:21:26
Battery,11,71.6,2016-03-19 06:58:12
Battery,6,42.3,2017-03-10 00:44:22
GPU,10,93.7,2016-03-04 10:21:18
GPU,4,62.7,2017-02-16 21:13:45
Monitor,3,94.8,2016-07-01 05:33:46
Battery,14,60.6,2016-07-26 18:14:33
GPU,13,80.1,2016-06-12 22:33:41
CPU,9,65.7,2016-08-09 15:31:25
USB,15,55.0,2017-01-20 13:01:20
Battery,6,46.0,2016-07-17 16:54:57
Battery,4,61.2,2017-03-04 17:20:38
CPU,13,93.4,2016-05-08 22:34:56
USB,1,73.9,2016-10-16 22:30:38
USB,14,81.3,2017-02-22 20:24:08
GPU,15,41.7,2016-03-10 04:06:51
GPU,2,72.7,2016-04-23 08:40:19
USB,4,71.6,2016-12-24 15:28:29
GPU,13,49.1,2017-03-06 08:25:18
Battery,16,49.1,2017-02-01 01:01:49
Monitor,17,98.2,2016-04-13 18:19:06
CPU,11,76.1,2016-09-04 17:59:06
Monitor,19,53.9,2016-05-20 07:52:22
USB,3,73.1,2016-10-12 17:57:40
USB,20,64.7,2017-01-03 17:11:13
Battery,5,85.5,2016-07-02 16:20:21
Battery,8,99.1,2016-05-07 09:16:41
GPU,14,40.8,2016-08-04 10:05:58
Monitor,17,48.1,2016-12-01 14:32:36
Battery,5,78.0,2016-06-29 22:22:19
CPU,5,63.7,2016-03-19 21:58:48
CPU,7,57.5,2016-04-23 09:12:40
Battery,18,47.6,2016-04-02 14:59:08
USB,7,82.0,2016-11-21 23:58:10
Monitor,9,77.2,2016-09-07 21:39:51
CPU,5,53.0,2017-03-01 03:29:35
Battery,3,66.1,2016-07-16 14:35:08
USB,14,47.2,2017-01-01 18:14:07
USB,20,70.2,2016-09-26 20:02:43
GPU,1,55.6,2016-03-24 01:24:06
GPU,9,41.2,2016-07-15 22:29:15
Monitor,8,87.6,2016-07-03 21:00:01
USB,6,84.9,2017-03-07 08:14:30
Battery,11,67.4,2016-08-18 04:32:53
CPU,19,89.2,2017-02-17 16:28:09
GPU,2,49.2,2017-01-13 00:47:46
CPU,10,85.0,2017-02-09 04:46:54
USB,1,73.1,2017-02-04 17:50:46
Battery,7,81.8,2016-04-11 09:44:13
USB,3,58.8,2016-07-02 19:26:28
GPU,8,59.3,2016-07-23 07:03:56
Battery,6,69.9,2016-04-04 11:03:26
USB,10,62.5,2016-05-06 03:34:24
USB,18,48.1,2016-04-04 17:08:41
Battery,20,91.0,2016-10-07 11:52:33
Battery,13,50.2,2017-02-26 23:21:33
Monitor,9,90.1,2016-03-11 19:13:22
Monitor,9,72.8,2016-07-20 21:32:47
CPU,18,62.0,2016-09-14 10:25:38
Monitor,16,83.5,2016-09-21 09:53:34
CPU,14,43.4,2016-12-02 05:17:07
Monitor,1,56.4,2017-01-11 15:57:46
GPU,16,45.1,2017-03-13 05:04:09
GPU,10,65.5,2016-07-05 20:22:56
CPU,2,41.0,2016-05-02 06:44:46
CPU,3,41.6,2016-03-26 01:38:04
USB,19,97.7,2016-06-08 20:38:08
USB,18,55.8,2017-01-01 09:45:55
GPU,9,49.3,2017-01-28 00:14:21
Monitor,18,48.8,2016-06-19 12:25:30
CPU,15,78.3,2016-03-26 00:35:24
CPU,11,79.6,2016-10-26 12:11:00
Monitor,20,55.2,2016-04-17 13:49:55
USB,10,68.8,2017-03-06 22:27:07
CPU,11,83.0,2017-01-31 22:30:49
Battery,1,64.5,2017-02-09 06:34:38
Monitor,7,51.2,2016-10-01 09:57:49
GPU,10,92.2,2016-05-24 15:25:33
CPU,3,45.9,2017-02-09 01:24:51
Battery,9,74.3,2017-02-09 20:09:11
Battery,3,43.0,2017-01-03 07:00:23
Monitor,1,68.6,2016-04-15 16:04:43
CPU,4,85.8,2016-03-31 11:31:48
Monitor,10,86.1,2017-02-08 09:07:01
Battery,18,57.8,2016-03-16 07:50:41
CPU,4,75.8,2016-06-05 22:46:19
Battery,19,66.0,2016-10-27 11:18:46
Monitor,9,53.0,2016-04-21 14:51:16
GPU,14,99.7,2016-03-22 00:24:19
Battery,13,50.8,2016-12-10 07:47:11
USB,7,69.2,2017-01-26 04:41:36
GPU,8,42.6,2016-09-30 02:41:48
Monitor,2,74.0,2017-03-08 15:57:09
USB,14,83.1,2016-08-30 21:01:52
USB,12,69.6,2016-03-18 19:07:31
Monitor,8,65.0,2017-01-06 23:32:55
USB,9,87.0,2016-08-20 05:08:41
USB,9,83.9,2017-01-27 22:28:21
GPU,15,76.9,2016-06-26 05:11:05
GPU,6,41.9,2016-10-10 18:06:01
GPU,14,63.4,2016-03-03 18:56:17
Monitor,15,57.3,2016-04-04 14:18:43
Monitor,14,40.4,2016-05-02 01:52:28
CPU,1,89.3,2016-11-29 12:35:12
USB,20,58.4,2016-11-02 01:53:49
GPU,20,74.1,2016-05-22 07:20:40
Battery,6,71.3,2017-02-24 07:46:26
Battery,3,61.3,2016-06-01 22:16:32
Battery,9,91.8,2016-12-31 14:47:07
GPU,16,56.1,2017-02-19 21:43:39
USB,12,79.7,2016-09-14 03:03:40
GPU,2,99.7,2016-05-26 15:50:41
USB,16,97.2,2016-06-24 01:14:33
CPU,12,77.3,2016-07-11 16:59:24
GPU,4,62.4,2016-07-31 09:57:07
GPU,18,78.4,2016-05-13 11:15:08
GPU,2,69.9,2016-11-08 16:17:56
CPU,5,44.5,2017-03-13 18:46:07
CPU,12,92.9,2016-06-21 07:20:27
Monitor,16,94.0,2017-03-05 23:06:17
Monitor,4,61.3,2016-06-10 07:56:40
GPU,20,85.3,2017-01-15 17:55:26
CPU,1,93.8,2016-08-24 23:31:11
CPU,12,65.7,2017-03-13 00:25:06
Monitor,14,80.5,2017-02-11 13:06:06
GPU,6,50.4,2016-06-18 13:31:15
USB,19,92.7,2016-04-11 20:36:48
Monitor,12,70.9,2017-01-02 14:39:27
GPU,20,92.5,2017-02-11 01:27:44
Monitor,18,43.9,2016-12-31 15:33:09
Monitor,10,49.1,2016-12-07 17:49:58
Battery,13,65.7,2016-04-07 14:19:11
Battery,16,97.7,2016-03-03 04:41:44
CPU,5,78.8,2016-06-03 12:46:13
Monitor,20,68.5,2016-04-02 23:01:54
Monitor,19,63.3,2016-08-19 08:20:10
GPU,16,81.1,2016-09-01 05:25:00
Battery,8,53.7,2016-12-17 22:38:30
CPU,12,71.3,2016-04-11 13:24:37
USB,1,94.4,2016-09-18 06:47:29
USB,17,97.9,2016-09-01 14:12:45
Battery,14,83.7,2017-02-02 23:50:55
USB,3,92.1,2017-03-12 22:12:31
Monitor,4,86.7,2016-07-05 10:04:52
Monitor,9,65.7,2016-08-10 04:32:09
GPU,17,57.1,2017-01-27 23:43:23
Monitor,5,52.1,2016-05-10 17:38:03
Monitor,8,69.2,2017-03-11 03:52:45
Monitor,1,71.8,2017-02-21 09:44:42
Monitor,11,88.3,2016-03-03 08:05:13
GPU,19,41.8,2017-02-16 13:24:56
GPU,19,82.0,2016-11-10 02:22:34
Monitor,13,44.1,2016-12-17 09:32:55
USB,2,54.0,2016-04-27 01:51:34
USB,1,98.8,2016-06-27 01:15:11
CPU,5,58.1,2016-07-02 00:49:17
Battery,13,46.5,2016-07-11 10:49:40
Monitor,1,94.7,2017-02-15 13:14:29
USB,1,75.5,2016-03-19 15:10:44
CPU,5,90.6,2016-03-24 05:59:19
USB,1,96.2,2016-04-15 17:12:17
GPU,19,60.8,2017-01-09 08:23:50
Monitor,1,44.1,2017-01-03 20:03:34
CPU,15,90.6,2016-04-19 14:04:44
GPU,2,99.1,2017-01-10 01:03:34
USB,10,73.7,2016-12-02 00:08:20
CPU,1,49.9,2016-09-22 12:18:30
GPU,15,56.0,2016-09-17 15:34:55
GPU,15,99.1,2016-11-08 14:21:14
GPU,12,98.8,2016-07-08 17:26:55
GPU,11,86.0,2016-08-03 01:53:20
Battery,6,75.1,2016-05-15 16:26:23
CPU,7,74.0,2016-07-05 10:07:47
Monitor,1,44.6,2016-07-14 01:22:08
GPU,20,82.8,2016-12-10 15:59:46
Battery,6,66.0,2017-02-02 16:28:57
Battery,13,77.8,2016-11-27 17:17:49
Battery,4,65.3,2016-04-07 07:08:28
CPU,18,41.7,2016-09-16 02:43:17
CPU,19,74.2,2016-10-03 21:52:54
GPU,8,54.9,2016-08-16 08:27:43
USB,19,59.4,2016-06-03 07:23:48
Battery,12,79.8,2016-05-02 12:24:38
Battery,7,90.7,2016-06-24 08:43:26
CPU,10,53.1,2017-01-31 08:13:10
USB,16,42.9,2016-10-28 16:40:20
USB,14,93.0,2016-07-02 18:05:15
Battery,16,45.1,2016-08-18 02:01:35
GPU,20,93.1,2016-09-26 03:40:18
GPU,3,68.2,2017-01-03 14:24:01
GPU,2,61.5,2017-01-04 04:44:41
CPU,4,81.9,2016-08-22 20:59:10
Battery,17,43.3,2017-01-16 02:57:25
Monitor,19,86.6,2016-04-21 03:25:23
CPU,7,96.9,2016-03-29 13:51:45
CPU,17,60.0,2017-02-26 10:41:52
Battery,20,70.6,2016-05-05 12:36:46
USB,10,74.5,2017-03-02 04:51:13
Battery,3,83.9,2016-06-24 21:51:30
CPU,13,50.3,2016-03-29 09:27:04
USB,6,60.1,2016-11-22 18:44:16
Battery,15,42.3,2016-09-21 17:30:03
Monitor,13,42.9,2016-08-15 14:42:42
Monitor,6,56.1,2016-12-07 00:23:06
GPU,9,92.5,2017-01-09 19:52:23
Monitor,16,63.9,2016-05-27 09:19:34
USB,5,87.4,2016-12-09 07:07:46
Battery,12,78.1,2016-04-21 09:44:54
USB,1,42.2,2017-01-01 00:21:02
CPU,20,41.1,2016-07-04 02:15:06
GPU,19,90.5,2016-06-22 19:59:51
Monitor,1,70.3,2016-05-27 07:24:11
Monitor,14,94.8,2016-06-11 01:30:29
USB,2,89.6,2016-07-14 08:20:50
CPU,6,48.7,2016-03-10 13:07:46
USB,13,94.1,2016-12-07 00:52:29
Battery,17,95.4,2016-09-30 04:00:03
Battery,7,66.5,2017-02-11 11:05:14
Monitor,10,58.3,2016-07-30 00:05:29
USB,16,61.9,2016-09-09 10:22:08
Monitor,12,54.0,2016-03-12 19:07:31
USB,16,46.2,2016-04-25 06:15:07
GPU,10,41.3,2016-03-16 11:02:23
CPU,14,69.8,2016-05-12 23:16:33
Battery,9,52.5,2016-12-19 21:38:15
Monitor,3,80.7,2016-03-29 20:29:09
USB,9,81.9,2016-10-14 21:45:59
USB,1,68.6,2016-04-28 15:44:05
CPU,3,52.5,2016-06-17 05:30:45
Monitor,17,82.4,2016-11-30 22:24:58
GPU,13,95.8,2016-09-29 11:00:28
USB,15,46.2,2016-06-09 21:11:02
Battery,19,45.5,2016-07-16 15:02:25
Battery,11,51.7,2016-05-07 00:32:20
Monitor,9,84.4,2017-01-30 16:14:05
USB,15,76.7,2016-07-26 05:07:35
GPU,13,42.5,2016-04-02 12:56:22
USB,8,99.2,2016-04-03 09:00:54
CPU,9,89.9,2016-10-11 23:03:34
GPU,5,66.4,2016-06-23 20:23:35
Monitor,2,97.4,2017-02-26 00:44:31
Battery,16,52.5,2016-12-21 20:12:56
GPU,3,94.4,2017-03-09 23:58:09
Battery,3,54.2,2016-03-28 07:16:09
USB,4,45.5,2016-06-10 00:29:45
Monitor,8,69.1,2016-09-27 21:40:05
CPU,8,78.6,2016-12-06 13:09:59
USB,5,75.6,2016-03-27 21:47:59
Monitor,17,82.3,2016-07-13 10:28:50
GPU,17,88.2,2016-08-08 23:41:11
USB,17,65.5,2016-08-01 09:56:32
Battery,19,79.3,2016-11-15 20:12:22
Battery,17,75.0,2016-11-16 23:04:08
Battery,6,45.5,2016-03-04 16:13:23
Monitor,3,86.5,2016-11-10 23:21:06
Battery,19,52.2,2016-07-22 13:30:33
Monitor,8,76.1,2016-10-03 18:18:34
Monitor,11,92.2,2017-01-07 13:34:36
GPU,17,64.0,2016-06-07 09:12:26
Battery,2,58.1,2016-12-30 01:15:40
USB,11,56.3,2017-01-09 09:36:32
Battery,16,67.0,2016-11-20 17:06:58
CPU,9,85.2,2016-06-09 21:49:29
CPU,17,96.6,2016-06-10 03:33:14
Monitor,5,96.0,2016-09-28 04:25:50
CPU,15,55.3,2016-09-02 07:50:08
Battery,14,76.6,2016-04-21 10:36:28
Monitor,15,50.3,2017-02-24 15:33:47
USB,10,91.5,2016-05-24 21:21:52
USB,4,62.4,2017-02-18 11:31:14
Battery,14,82.7,2016-05-30 04:37:03
USB,10,74.0,2016-12-06 22:26:26
Battery,4,94.6,2016-06-12 08:53:47
CPU,14,83.0,2016-11-04 17:42:20
USB,8,54.3,2017-02-08 04:54:11
Monitor,1,48.7,2017-03-08 08:54:54
Monitor,7,62.7,2016-07-17 03:53:56
Monitor,7,68.8,2017-02-16 07:21:05
Monitor,9,90.9,2016-08-19 14:00:02
CPU,16,84.5,2016-10-10 16:09:42
Battery,13,54.9,2016-06-19 13:29:36
CPU,20,85.3,2017-02-13 18:39:08
Battery,4,96.2,2016-10-29 01:34:01
GPU,7,47.2,2016-04-19 09:52:08
Monitor,3,50.9,2016-11-23 08:05:00
USB,15,88.2,2017-01-16 15:13:25
Monitor,12,93.8,2016-08-09 22:07:32
CPU,17,58.9,2016-05-05 20:03:07
CPU,7,50.5,2016-07-05 15:23:12
Monitor,9,70.9,2016-04-30 15:58:55
USB,5,84.6,2016-08-23 02:20:36
GPU,17,40.5,2017-02-18 20:36:23
USB,3,61.2,2017-02-28 07:57:40
GPU,9,41.6,2017-01-31 21:16:52
CPU,11,95.3,2016-07-09 23:33:55
Battery,16,44.8,2017-01-22 14:39:43
CPU,7,69.6,2016-09-04 03:16:25
Battery,7,70.6,2016-04-20 09:28:33
GPU,7,69.6,2016-06-23 12:46:24
Battery,9,77.6,2016-06-17 11:12:07
GPU,2,77.3,2016-10-02 12:15:05
Battery,16,41.9,2016-11-24 08:49:44
USB,16,64.8,2016-09-18 11:32:00
Battery,20,66.4,2016-05-08 10:59:07
GPU,17,99.3,2016-10-09 04:50:57
CPU,6,95.4,2017-03-15 18:43:33
CPU,4,50.2,2016-12-06 05:53:38
GPU,12,85.4,2016-09-23 06:05:10
GPU,1,52.4,2016-06-01 14:23:21
Battery,6,85.4,2016-07-04 04:09:01
Monitor,4,82.7,2016-11-03 12:36:31
CPU,16,71.2,2016-09-14 14:56:20
GPU,1,40.6,2016-05-24 21:59:00
Monitor,6,45.3,2016-08-01 02:08:35
GPU,9,72.5,2017-02-07 22:49:17
Monitor,11,94.3,2017-02-01 23:03:49
Battery,5,79.6,2016-10-14 23:22:09
USB,11,69.4,2016-08-14 00:22:28
